Symbol	chr	start	end	strand	Unique08	Unique01
chr6+	chr6	144522940	144522965	+	1.0	0.0
chr6+	chr6	144674830	144674855	+	0.0	1.0
chr6+	chr6	145023360	145023385	+	4.0	0.0
chr6+	chr6	145421570	145421595	+	0.0	8.0
chr6+	chr6	145428250	145428275	+	0.0	1.0
chr6+	chr6	145703280	145703305	+	0.0	1.0
chr6+	chr6	145711580	145711605	+	0.0	1.0
chr6+	chr6	146031020	146031045	+	0.0	1.0
chr6+	chr6	146953050	146953075	+	1.0	0.0
chr6+	chr6	146957540	146957565	+	4.0	0.0
chr6+	chr6	147026900	147026925	+	1.0	0.0
chr6+	chr6	147565450	147565475	+	1.0	0.0
chr6+	chr6	148277460	148277485	+	0.0	1.0
chr6+	chr6	148328840	148328865	+	1.0	0.0
chr6+	chr6	148407860	148407885	+	0.0	4.0
chr6+	chr6	148628830	148628855	+	1.0	0.0
chr6+	chr6	148825500	148825525	+	4.0	0.0
chr6+	chr6	148835760	148835785	+	0.0	1.0
chr6+	chr6	149013660	149013685	+	0.0	5.0
chr6+	chr6	149036170	149036195	+	0.0	2.0
chr6+	chr6	149220680	149220705	+	1.0	0.0
chr6+	chr6	149365790	149365815	+	6.0	0.0
chr6+	chr6	150126810	150126835	+	0.0	1.0
chr6+	chr6	150408520	150408545	+	0.0	1.0
chr6+	chr6	150414580	150414605	+	2.0	0.0
chr6+	chr6	150425890	150425915	+	2.0	0.0
chr6+	chr6	150647980	150648005	+	7.0	0.0
chr6+	chr6	150772950	150772975	+	0.0	2.0
chr6+	chr6	150986960	150986985	+	0.0	2.0
chr6+	chr6	151133940	151133965	+	3.0	0.0
chr6+	chr6	151198120	151198145	+	1.0	0.0
chr6+	chr6	151213150	151213175	+	0.0	4.0
chr6+	chr6	151345390	151345415	+	3.0	1.0
chr6+	chr6	151666720	151666745	+	1.0	0.0
chr6+	chr6	151676060	151676085	+	1.0	0.0
chr6+	chr6	152033930	152033955	+	1.0	0.0
chr6+	chr6	152142000	152142025	+	2.0	0.0
chr6+	chr6	152520940	152520965	+	0.0	1.0
chr6+	chr6	152970850	152970875	+	1.0	0.0
chr6+	chr6	152988580	152988605	+	1.0	0.0
chr6+	chr6	153131720	153131745	+	1.0	0.0
chr6+	chr6	153505520	153505545	+	5.0	0.0
chr6+	chr6	153644100	153644125	+	1.0	0.0
chr6+	chr6	153842150	153842175	+	2.0	0.0
chr6+	chr6	153875090	153875115	+	0.0	2.0
chr6+	chr6	154019300	154019325	+	2.0	0.0
chr6+	chr6	154460850	154460875	+	0.0	3.0
chr6+	chr6	154511970	154511995	+	1.0	0.0
chr6+	chr6	154713140	154713165	+	2.0	0.0
chr6+	chr6	154737550	154737575	+	9.0	0.0
chr6+	chr6	154851420	154851445	+	0.0	1.0
chr6+	chr6	154952230	154952255	+	1.0	0.0
chr6+	chr6	155427330	155427355	+	0.0	2.0
chr6+	chr6	155477010	155477035	+	3.0	0.0
chr6+	chr6	155529690	155529715	+	3.0	0.0
chr6+	chr6	155957480	155957505	+	3.0	0.0
chr6+	chr6	156475610	156475635	+	2.0	0.0
chr6+	chr6	156500620	156500645	+	0.0	1.0
chr6+	chr6	156709220	156709245	+	0.0	6.0
chr6+	chr6	156847840	156847865	+	0.0	2.0
chr6+	chr6	156989330	156989355	+	1.0	0.0
chr6+	chr6	156992120	156992145	+	0.0	1.0
chr6+	chr6	157157420	157157445	+	5.0	0.0
chr6+	chr6	157178650	157178675	+	4.0	0.0
chr6+	chr6	157550540	157550565	+	0.0	4.0
chr6+	chr6	157627790	157627815	+	0.0	1.0
chr6+	chr6	158096510	158096535	+	0.0	2.0
chr6+	chr6	158161990	158162015	+	3.0	0.0
chr6+	chr6	158447250	158447275	+	7.0	0.0
chr6+	chr6	158811930	158811955	+	0.0	1.0
chr6+	chr6	158840930	158840955	+	2.0	0.0
chr6+	chr6	158902110	158902135	+	0.0	3.0
chr6+	chr6	159150540	159150565	+	0.0	1.0
chr6+	chr6	159246150	159246175	+	1.0	0.0
chr6+	chr6	159387810	159387835	+	0.0	3.0
chr6+	chr6	159410510	159410535	+	0.0	3.0
chr6+	chr6	159653780	159653805	+	8.0	0.0
chr6+	chr6	159668990	159669015	+	0.0	9.0
chr6+	chr6	160497770	160497795	+	0.0	1.0
chr6+	chr6	160521749	160521774	+	0.0	1.0
chr6+	chr6	160602990	160603015	+	0.0	2.0
chr6+	chr6	161136060	161136085	+	4.0	0.0
chr6+	chr6	161146760	161146785	+	0.0	1.0
chr6+	chr6	161688980	161689005	+	1.0	0.0
chr6+	chr6	161863670	161863695	+	1.0	0.0
chr6+	chr6	161912290	161912315	+	1.0	0.0
chr6+	chr6	162325080	162325105	+	0.0	1.0
chr6+	chr6	162347220	162347245	+	2.0	0.0
chr6+	chr6	162644200	162644225	+	1.0	0.0
chr6+	chr6	163072310	163072335	+	1.0	0.0
chr6+	chr6	163520640	163520665	+	3.0	0.0
chr6+	chr6	164145810	164145835	+	0.0	3.0
chr6+	chr6	164222740	164222765	+	0.0	4.0
chr6+	chr6	164321440	164321465	+	2.0	0.0
chr6+	chr6	164377900	164377925	+	0.0	3.0
chr6+	chr6	164700290	164700315	+	1.0	0.0
chr6+	chr6	164760260	164760285	+	1.0	0.0
chr6+	chr6	166070240	166070265	+	0.0	6.0
chr6+	chr6	166143970	166143995	+	0.0	1.0
chr6+	chr6	166309490	166309515	+	2.0	0.0
chr6+	chr6	166384270	166384295	+	0.0	1.0
chr6+	chr6	166451040	166451065	+	3.0	0.0
chr6+	chr6	166528810	166528835	+	0.0	2.0
chr6+	chr6	166542760	166542785	+	0.0	5.0
chr6+	chr6	166703710	166703735	+	0.0	1.0
chr6+	chr6	167137210	167137235	+	0.0	1.0
chr6+	chr6	167398680	167398705	+	1.0	0.0
chr6+	chr6	167458720	167458745	+	0.0	1.0
chr6+	chr6	167588650	167588675	+	0.0	1.0
chr6+	chr6	167681540	167681565	+	1.0	0.0
chr6+	chr6	168294450	168294475	+	0.0	3.0
chr6+	chr6	168333450	168333475	+	0.0	6.0
chr6+	chr6	168496810	168496835	+	4.0	1.0
chr6+	chr6	168642730	168642755	+	0.0	1.0
chr6+	chr6	168698230	168698255	+	4.0	0.0
chr6+	chr6	169065460	169065485	+	5.0	0.0
chr6+	chr6	169268730	169268755	+	1.0	0.0
chr6+	chr6	169302440	169302465	+	0.0	1.0
chr6+	chr6	169483250	169483275	+	4.0	0.0
chr6+	chr6	170033300	170033325	+	1.0	0.0
chr6+	chr6	170251980	170252005	+	0.0	2.0
chr6+	chr6	170468690	170468715	+	0.0	2.0
chr6+	chr6	170530200	170530225	+	0.0	1.0
chr6+	chr6	170893820	170893845	+	4.0	0.0
chr6+	chr6	170951460	170951485	+	0.0	1.0
chr7+	chr7	10010	10035	+	1.0	0.0
chr7+	chr7	362460	362485	+	0.0	9.0
chr7+	chr7	551390	551415	+	4.0	0.0
chr7+	chr7	611040	611065	+	1.0	0.0
chr7+	chr7	728700	728725	+	0.0	3.0
chr7+	chr7	962150	962175	+	3.0	0.0
chr7+	chr7	1357700	1357725	+	1.0	0.0
chr7+	chr7	1394380	1394405	+	1.0	0.0
chr7+	chr7	1549580	1549605	+	1.0	0.0
chr7+	chr7	1899280	1899305	+	3.0	0.0
chr7+	chr7	1909370	1909395	+	1.0	0.0
chr7+	chr7	2097860	2097885	+	0.0	1.0
chr7+	chr7	2305170	2305195	+	2.0	0.0
chr7+	chr7	2424100	2424125	+	0.0	2.0
chr7+	chr7	3159600	3159625	+	2.0	0.0
chr7+	chr7	3175110	3175135	+	0.0	1.0
chr7+	chr7	3479060	3479085	+	0.0	2.0
chr7+	chr7	3512420	3512445	+	7.0	0.0
chr7+	chr7	4102680	4102705	+	12.0	1.0
chr7+	chr7	4499320	4499345	+	0.0	2.0
chr7+	chr7	5156480	5156505	+	2.0	0.0
chr7+	chr7	5178640	5178665	+	0.0	1.0
chr7+	chr7	5195900	5195925	+	3.0	0.0
chr7+	chr7	5307050	5307075	+	1.0	0.0
chr7+	chr7	5519190	5519215	+	0.0	5.0
chr7+	chr7	5550850	5550875	+	1.0	0.0
chr7+	chr7	5611590	5611615	+	0.0	1.0
chr7+	chr7	6028500	6028525	+	1.0	0.0
chr7+	chr7	6546510	6546535	+	0.0	1.0
chr7+	chr7	6695690	6695715	+	0.0	2.0
chr7+	chr7	6723320	6723345	+	0.0	3.0
chr7+	chr7	6825260	6825285	+	0.0	1.0
chr7+	chr7	6958790	6958815	+	2.0	0.0
chr7+	chr7	7304800	7304825	+	1.0	0.0
chr7+	chr7	7376450	7376475	+	0.0	1.0
chr7+	chr7	7516600	7516625	+	1.0	0.0
chr7+	chr7	7936490	7936515	+	0.0	1.0
chr7+	chr7	8285620	8285645	+	5.0	0.0
chr7+	chr7	8482650	8482675	+	1.0	0.0
chr7+	chr7	8796630	8796655	+	4.0	0.0
chr7+	chr7	8828910	8828935	+	2.0	0.0
chr7+	chr7	9778760	9778785	+	1.0	0.0
chr7+	chr7	10223080	10223105	+	1.0	0.0
chr7+	chr7	11186510	11186535	+	6.0	0.0
chr7+	chr7	11194910	11194935	+	0.0	1.0
chr7+	chr7	11713720	11713745	+	0.0	1.0
chr7+	chr7	11754520	11754545	+	1.0	0.0
chr7+	chr7	11935080	11935105	+	1.0	0.0
chr7+	chr7	12156560	12156585	+	0.0	1.0
chr7+	chr7	13376110	13376135	+	9.0	0.0
chr7+	chr7	13576350	13576375	+	1.0	0.0
chr7+	chr7	13780560	13780585	+	0.0	2.0
chr7+	chr7	13897370	13897395	+	0.0	5.0
chr7+	chr7	14013340	14013365	+	0.0	4.0
chr7+	chr7	14312200	14312225	+	0.0	2.0
chr7+	chr7	14540490	14540515	+	0.0	4.0
chr7+	chr7	14674111	14674136	+	0.0	4.0
chr7+	chr7	14766720	14766745	+	0.0	2.0
chr7+	chr7	15458460	15458485	+	0.0	2.0
chr7+	chr7	15774590	15774615	+	3.0	0.0
chr7+	chr7	15988730	15988755	+	1.0	0.0
chr7+	chr7	16079510	16079535	+	0.0	1.0
chr7+	chr7	16177830	16177855	+	2.0	0.0
chr7+	chr7	16250680	16250705	+	3.0	0.0
chr7+	chr7	16457250	16457275	+	0.0	1.0
chr7+	chr7	16501870	16501895	+	4.0	0.0
chr7+	chr7	17533050	17533075	+	1.0	0.0
chr7+	chr7	17547480	17547505	+	0.0	3.0
chr7+	chr7	18073570	18073595	+	0.0	1.0
chr7+	chr7	18077610	18077635	+	0.0	1.0
chr7+	chr7	18092180	18092205	+	4.0	0.0
chr7+	chr7	18105660	18105685	+	2.0	0.0
chr7+	chr7	18121590	18121615	+	0.0	8.0
chr7+	chr7	18208740	18208765	+	4.0	0.0
chr7+	chr7	18213610	18213635	+	0.0	1.0
chr7+	chr7	18820750	18820775	+	0.0	2.0
chr7+	chr7	19267310	19267335	+	1.0	0.0
chr7+	chr7	19488710	19488735	+	1.0	0.0
chr7+	chr7	19501220	19501245	+	0.0	3.0
chr7+	chr7	19915330	19915355	+	2.0	0.0
chr7+	chr7	19947500	19947525	+	1.0	0.0
chr7+	chr7	20348680	20348705	+	1.0	0.0
chr7+	chr7	20686950	20686975	+	3.0	0.0
chr7+	chr7	20712570	20712595	+	4.0	0.0
chr7+	chr7	20810350	20810375	+	0.0	1.0
chr7+	chr7	20852940	20852965	+	0.0	2.0
chr7+	chr7	21051670	21051695	+	1.0	0.0
chr7+	chr7	21932250	21932275	+	0.0	5.0
chr7+	chr7	22001110	22001135	+	1.0	0.0
chr7+	chr7	22097010	22097035	+	0.0	1.0
chr7+	chr7	22229130	22229155	+	0.0	2.0
chr7+	chr7	22487690	22487715	+	7.0	0.0
chr7+	chr7	22557080	22557105	+	1.0	0.0
chr7+	chr7	22713270	22713295	+	2.0	0.0
chr7+	chr7	22717530	22717555	+	1.0	0.0
chr7+	chr7	23453730	23453755	+	1.0	0.0
chr7+	chr7	24205120	24205145	+	2.0	0.0
chr7+	chr7	24539400	24539425	+	6.0	0.0
chr7+	chr7	24808000	24808025	+	0.0	1.0
chr7+	chr7	24851650	24851675	+	0.0	1.0
chr7+	chr7	24914790	24914815	+	2.0	1.0
chr7+	chr7	25056320	25056345	+	0.0	1.0
chr7+	chr7	25455320	25455345	+	2.0	0.0
chr7+	chr7	25645370	25645395	+	1.0	0.0
chr7+	chr7	25775700	25775725	+	0.0	2.0
chr7+	chr7	25861160	25861185	+	2.0	0.0
chr7+	chr7	25914500	25914525	+	3.0	0.0
chr7+	chr7	25947960	25947985	+	0.0	1.0
chr7+	chr7	25950640	25950665	+	0.0	2.0
chr7+	chr7	26276090	26276115	+	1.0	0.0
chr7+	chr7	26423080	26423105	+	0.0	1.0
chr7+	chr7	26503190	26503215	+	1.0	0.0
chr7+	chr7	26722740	26722765	+	0.0	1.0
chr7+	chr7	26732650	26732675	+	0.0	2.0
chr7+	chr7	26751870	26751895	+	1.0	0.0
chr7+	chr7	27120120	27120145	+	1.0	0.0
chr7+	chr7	27173310	27173335	+	1.0	0.0
chr7+	chr7	27500850	27500875	+	0.0	2.0
chr7+	chr7	27593810	27593835	+	0.0	1.0
chr7+	chr7	27852010	27852035	+	3.0	0.0
chr7+	chr7	28215550	28215575	+	0.0	1.0
chr7+	chr7	28228440	28228465	+	0.0	1.0
chr7+	chr7	28569360	28569385	+	2.0	0.0
chr7+	chr7	29001010	29001035	+	1.0	0.0
chr7+	chr7	29170170	29170195	+	0.0	1.0
chr7+	chr7	29344070	29344095	+	1.0	0.0
chr7+	chr7	29581340	29581365	+	2.0	0.0
chr7+	chr7	29623080	29623105	+	1.0	0.0
chr7+	chr7	29760090	29760115	+	3.0	0.0
chr7+	chr7	30043760	30043785	+	1.0	0.0
chr7+	chr7	31009010	31009035	+	5.0	0.0
chr7+	chr7	31500290	31500315	+	0.0	10.0
chr7+	chr7	31508300	31508325	+	1.0	0.0
chr7+	chr7	31626910	31626935	+	0.0	1.0
chr7+	chr7	31809860	31809885	+	1.0	4.0
chr7+	chr7	32388210	32388235	+	1.0	0.0
chr7+	chr7	32497770	32497795	+	0.0	1.0
chr7+	chr7	33036460	33036485	+	0.0	1.0
chr7+	chr7	33125370	33125395	+	0.0	2.0
chr7+	chr7	33386190	33386215	+	3.0	0.0
chr7+	chr7	33494180	33494205	+	0.0	1.0
chr7+	chr7	33574360	33574385	+	1.0	1.0
chr7+	chr7	33671740	33671765	+	11.0	0.0
chr7+	chr7	34011480	34011505	+	1.0	0.0
chr7+	chr7	34042240	34042265	+	1.0	0.0
chr7+	chr7	34052630	34052655	+	2.0	0.0
chr7+	chr7	34054300	34054325	+	10.0	1.0
chr7+	chr7	34279920	34279945	+	1.0	0.0
chr7+	chr7	35334440	35334465	+	1.0	0.0
chr7+	chr7	36046100	36046125	+	2.0	0.0
chr7+	chr7	36071420	36071445	+	1.0	0.0
chr7+	chr7	36239240	36239265	+	0.0	4.0
chr7+	chr7	36368100	36368125	+	0.0	1.0
chr7+	chr7	36370510	36370535	+	0.0	2.0
chr7+	chr7	36677940	36677965	+	3.0	0.0
chr7+	chr7	36934550	36934575	+	0.0	2.0
chr7+	chr7	37197470	37197495	+	1.0	0.0
chr7+	chr7	37318490	37318515	+	0.0	2.0
chr7+	chr7	37375920	37375945	+	0.0	1.0
chr7+	chr7	37498620	37498645	+	2.0	0.0
chr7+	chr7	37605570	37605595	+	0.0	3.0
chr7+	chr7	37694950	37694975	+	2.0	0.0
chr7+	chr7	37790970	37790995	+	2.0	0.0
chr7+	chr7	37827790	37827815	+	0.0	1.0
chr7+	chr7	37834070	37834095	+	1.0	0.0
chr7+	chr7	38214500	38214525	+	2.0	0.0
chr7+	chr7	38226670	38226695	+	1.0	1.0
chr7+	chr7	38360690	38360715	+	0.0	3.0
chr7+	chr7	38818040	38818065	+	0.0	3.0
chr7+	chr7	38907030	38907055	+	1.0	0.0
chr7+	chr7	38991270	38991295	+	1.0	0.0
chr7+	chr7	39000350	39000375	+	1.0	0.0
chr7+	chr7	39135730	39135755	+	0.0	1.0
chr7+	chr7	39301780	39301805	+	8.0	0.0
chr7+	chr7	39691590	39691615	+	0.0	2.0
chr7+	chr7	39739240	39739265	+	1.0	0.0
chr7+	chr7	39841000	39841025	+	1.0	0.0
chr7+	chr7	40300730	40300755	+	0.0	6.0
chr7+	chr7	40307070	40307095	+	1.0	0.0
chr7+	chr7	41113810	41113835	+	1.0	0.0
chr7+	chr7	41229610	41229635	+	3.0	0.0
chr7+	chr7	41368860	41368885	+	0.0	2.0
chr7+	chr7	41408310	41408335	+	2.0	1.0
chr7+	chr7	41636930	41636955	+	0.0	4.0
chr7+	chr7	41666340	41666365	+	1.0	0.0
chr7+	chr7	41689380	41689405	+	2.0	0.0
chr7+	chr7	41732510	41732535	+	3.0	0.0
chr7+	chr7	41836710	41836735	+	4.0	0.0
chr7+	chr7	41951470	41951495	+	0.0	6.0
chr7+	chr7	42016890	42016915	+	4.0	0.0
chr7+	chr7	42368080	42368105	+	0.0	1.0
chr7+	chr7	42410260	42410285	+	0.0	1.0
chr7+	chr7	42547750	42547775	+	5.0	1.0
chr7+	chr7	42932610	42932635	+	2.0	0.0
chr7+	chr7	43030960	43030985	+	1.0	0.0
chr7+	chr7	43228980	43229005	+	1.0	0.0
chr7+	chr7	43548700	43548725	+	3.0	0.0
chr7+	chr7	43845490	43845515	+	1.0	0.0
chr7+	chr7	43968200	43968225	+	6.0	0.0
chr7+	chr7	44071210	44071235	+	0.0	1.0
chr7+	chr7	44495120	44495145	+	1.0	0.0
chr7+	chr7	44840270	44840295	+	2.0	0.0
chr7+	chr7	44919820	44919845	+	1.0	0.0
chr7+	chr7	45009630	45009655	+	0.0	2.0
chr7+	chr7	45297540	45297565	+	1.0	0.0
chr7+	chr7	45842010	45842035	+	0.0	2.0
chr7+	chr7	46128500	46128525	+	8.0	0.0
chr7+	chr7	46259960	46259985	+	4.0	1.0
chr7+	chr7	46310500	46310525	+	1.0	0.0
chr7+	chr7	46523920	46523945	+	1.0	0.0
chr7+	chr7	46587210	46587235	+	0.0	1.0
chr7+	chr7	46764790	46764815	+	0.0	2.0
chr7+	chr7	46805000	46805025	+	0.0	4.0
chr7+	chr7	47089660	47089685	+	3.0	0.0
chr7+	chr7	47285310	47285335	+	1.0	0.0
chr7+	chr7	47584840	47584865	+	1.0	0.0
chr7+	chr7	47625490	47625515	+	1.0	0.0
chr7+	chr7	47687800	47687825	+	1.0	0.0
chr7+	chr7	47713340	47713365	+	1.0	0.0
chr7+	chr7	47727220	47727245	+	2.0	0.0
chr7+	chr7	47902560	47902585	+	1.0	0.0
chr7+	chr7	47999780	47999805	+	0.0	1.0
chr7+	chr7	48270220	48270245	+	0.0	2.0
chr7+	chr7	48297630	48297655	+	1.0	0.0
chr7+	chr7	48723322	48723347	+	4.0	0.0
chr7+	chr7	48885770	48885795	+	2.0	0.0
chr7+	chr7	48902980	48903005	+	1.0	0.0
chr7+	chr7	48930020	48930045	+	0.0	3.0
chr7+	chr7	49046750	49046775	+	0.0	1.0
chr7+	chr7	49764940	49764965	+	3.0	0.0
chr7+	chr7	50129140	50129165	+	2.0	0.0
chr7+	chr7	50575960	50575985	+	1.0	0.0
chr7+	chr7	50607500	50607525	+	1.0	0.0
chr7+	chr7	50624520	50624545	+	2.0	0.0
chr7+	chr7	50842170	50842195	+	2.0	0.0
chr7+	chr7	51825150	51825175	+	4.0	0.0
chr7+	chr7	51939500	51939525	+	2.0	0.0
chr7+	chr7	52085840	52085865	+	2.0	0.0
chr7+	chr7	52665170	52665195	+	0.0	1.0
chr7+	chr7	53029270	53029295	+	2.0	0.0
chr7+	chr7	53527590	53527615	+	1.0	0.0
chr7+	chr7	53546790	53546815	+	1.0	0.0
chr7+	chr7	53565960	53565985	+	2.0	0.0
chr7+	chr7	53628750	53628775	+	1.0	0.0
chr7+	chr7	53634500	53634525	+	1.0	0.0
chr7+	chr7	54097560	54097585	+	10.0	1.0
chr7+	chr7	54167800	54167825	+	2.0	0.0
chr7+	chr7	54620370	54620395	+	0.0	1.0
chr7+	chr7	54648510	54648535	+	1.0	0.0
chr7+	chr7	55394350	55394375	+	2.0	0.0
chr7+	chr7	55405230	55405255	+	2.0	0.0
chr7+	chr7	55624010	55624035	+	1.0	0.0
chr7+	chr7	55698680	55698705	+	2.0	0.0
chr7+	chr7	55810360	55810385	+	1.0	0.0
chr7+	chr7	55820030	55820055	+	0.0	1.0
chr7+	chr7	56206240	56206265	+	0.0	1.0
chr7+	chr7	56239060	56239085	+	1.0	0.0
chr7+	chr7	57130810	57130835	+	3.0	0.0
chr7+	chr7	57551210	57551235	+	0.0	1.0
chr7+	chr7	57794150	57794175	+	0.0	5.0
chr7+	chr7	57805830	57805855	+	0.0	1.0
chr7+	chr7	57962000	57962025	+	0.0	1.0
chr7+	chr7	58009720	58009745	+	0.0	1.0
chr7+	chr7	61092340	61092365	+	1.0	0.0
chr7+	chr7	61271040	61271065	+	0.0	3.0
chr7+	chr7	61638410	61638435	+	1.0	0.0
chr7+	chr7	61670650	61670675	+	0.0	1.0
chr7+	chr7	61734160	61734185	+	4.0	0.0
chr7+	chr7	61788530	61788555	+	0.0	1.0
chr7+	chr7	61850850	61850875	+	1.0	0.0
chr7+	chr7	61967160	61967185	+	1.0	0.0
chr7+	chr7	61967900	61967925	+	0.0	1.0
chr7+	chr7	61968680	61968705	+	1.0	0.0
chr7+	chr7	61968860	61968885	+	3.0	0.0
chr7+	chr7	61968920	61968945	+	3.0	3.0
chr7+	chr7	61969200	61969225	+	6.0	0.0
chr7+	chr7	61969307	61969332	+	4.0	0.0
chr7+	chr7	61969390	61969415	+	4.0	3.0
chr7+	chr7	61969480	61969505	+	1.0	0.0
chr7+	chr7	61971010	61971035	+	7.0	0.0
chr7+	chr7	61991593	61991618	+	0.0	1.0
chr7+	chr7	62878490	62878515	+	3.0	0.0
chr7+	chr7	63093400	63093425	+	0.0	3.0
chr7+	chr7	64120390	64120415	+	0.0	2.0
chr7+	chr7	64655850	64655875	+	0.0	4.0
chr7+	chr7	64905180	64905205	+	1.0	1.0
chr7+	chr7	64960470	64960495	+	1.0	0.0
chr7+	chr7	65018500	65018525	+	1.0	0.0
chr7+	chr7	65226130	65226155	+	1.0	0.0
chr7+	chr7	65310740	65310765	+	0.0	1.0
chr7+	chr7	65556200	65556225	+	12.0	0.0
chr7+	chr7	66080720	66080745	+	2.0	0.0
chr7+	chr7	66117940	66117965	+	0.0	1.0
chr7+	chr7	66155610	66155635	+	6.0	0.0
chr7+	chr7	66465850	66465875	+	1.0	0.0
chr7+	chr7	67064720	67064745	+	5.0	0.0
chr7+	chr7	67254880	67254905	+	8.0	0.0
chr7+	chr7	68493380	68493405	+	0.0	1.0
chr7+	chr7	68937140	68937165	+	7.0	0.0
chr7+	chr7	69132430	69132455	+	1.0	0.0
chr7+	chr7	69333640	69333665	+	0.0	1.0
chr7+	chr7	69535320	69535345	+	0.0	2.0
chr7+	chr7	69673140	69673165	+	2.0	0.0
chr7+	chr7	70190890	70190915	+	5.0	0.0
chr7+	chr7	70246790	70246815	+	0.0	5.0
chr7+	chr7	70277290	70277315	+	3.0	0.0
chr7+	chr7	70667710	70667735	+	1.0	0.0
chr7+	chr7	70772610	70772635	+	4.0	0.0
chr7+	chr7	71316510	71316535	+	0.0	3.0
chr7+	chr7	71502780	71502805	+	0.0	8.0
chr7+	chr7	71719910	71719935	+	0.0	1.0
chr7+	chr7	72681620	72681645	+	0.0	3.0
chr7+	chr7	72686480	72686505	+	1.0	0.0
chr7+	chr7	72894630	72894655	+	0.0	1.0
chr7+	chr7	72999660	72999685	+	0.0	7.0
chr7+	chr7	73087880	73087905	+	0.0	1.0
chr7+	chr7	73152260	73152285	+	1.0	0.0
chr7+	chr7	73159500	73159525	+	3.0	0.0
chr7+	chr7	73311520	73311545	+	0.0	2.0
chr7+	chr7	73605490	73605515	+	0.0	1.0
chr7+	chr7	73899730	73899755	+	1.0	0.0
chr7+	chr7	74024160	74024185	+	1.0	0.0
chr7+	chr7	74137720	74137745	+	0.0	1.0
chr7+	chr7	74144580	74144605	+	1.0	0.0
chr7+	chr7	74936200	74936225	+	1.0	0.0
chr7+	chr7	74964230	74964255	+	1.0	0.0
chr7+	chr7	75008390	75008415	+	1.0	0.0
chr7+	chr7	75528840	75528865	+	6.0	0.0
chr7+	chr7	75698650	75698675	+	2.0	0.0
chr7+	chr7	75808490	75808515	+	1.0	0.0
chr7+	chr7	76052190	76052215	+	0.0	2.0
chr7+	chr7	76194960	76194985	+	4.0	0.0
chr7+	chr7	76281230	76281255	+	0.0	1.0
chr7+	chr7	76378090	76378115	+	9.0	0.0
chr7+	chr7	76418970	76418995	+	2.0	0.0
chr7+	chr7	76471580	76471605	+	3.0	0.0
chr7+	chr7	76721770	76721795	+	4.0	0.0
chr7+	chr7	76746860	76746885	+	0.0	5.0
chr7+	chr7	77160900	77160925	+	1.0	0.0
chr7+	chr7	77463500	77463525	+	4.0	0.0
chr7+	chr7	77501130	77501155	+	2.0	0.0
chr7+	chr7	78268610	78268635	+	0.0	2.0
chr7+	chr7	78630350	78630375	+	1.0	0.0
chr7+	chr7	79620950	79620975	+	2.0	0.0
chr7+	chr7	79640460	79640485	+	0.0	1.0
chr7+	chr7	79687580	79687605	+	0.0	1.0
chr7+	chr7	80172550	80172575	+	3.0	0.0
chr7+	chr7	80265210	80265235	+	2.0	0.0
chr7+	chr7	80378360	80378385	+	0.0	3.0
chr7+	chr7	81297100	81297125	+	0.0	1.0
chr7+	chr7	82603880	82603905	+	2.0	0.0
chr7+	chr7	82874640	82874665	+	3.0	0.0
chr7+	chr7	83013030	83013055	+	0.0	2.0
chr7+	chr7	83149590	83149615	+	0.0	2.0
chr7+	chr7	83222370	83222395	+	0.0	1.0
chr7+	chr7	83756690	83756715	+	1.0	0.0
chr7+	chr7	83855040	83855065	+	0.0	1.0
chr7+	chr7	83883870	83883895	+	2.0	0.0
chr7+	chr7	83888650	83888675	+	0.0	1.0
chr7+	chr7	83926290	83926315	+	0.0	5.0
chr7+	chr7	84076660	84076685	+	0.0	3.0
chr7+	chr7	84342600	84342625	+	1.0	0.0
chr7+	chr7	84498710	84498735	+	0.0	1.0
chr7+	chr7	84686040	84686065	+	2.0	0.0
chr7+	chr7	84736300	84736325	+	0.0	1.0
chr7+	chr7	84887590	84887615	+	1.0	0.0
chr7+	chr7	85094020	85094045	+	1.0	0.0
chr7+	chr7	85106920	85106945	+	2.0	0.0
chr7+	chr7	85693690	85693715	+	3.0	0.0
chr7+	chr7	85808990	85809015	+	0.0	1.0
chr7+	chr7	86443720	86443745	+	1.0	0.0
chr7+	chr7	86451970	86451995	+	0.0	2.0
chr7+	chr7	86531660	86531685	+	1.0	0.0
chr7+	chr7	87137870	87137895	+	0.0	2.0
chr7+	chr7	87430800	87430825	+	0.0	1.0
chr7+	chr7	87474730	87474755	+	2.0	0.0
chr7+	chr7	87533750	87533775	+	0.0	1.0
chr7+	chr7	87769320	87769345	+	0.0	1.0
chr7+	chr7	87775440	87775465	+	1.0	0.0
chr7+	chr7	88234830	88234855	+	0.0	1.0
chr7+	chr7	88744740	88744765	+	4.0	0.0
chr7+	chr7	88845370	88845395	+	1.0	0.0
chr7+	chr7	89578800	89578825	+	6.0	0.0
chr7+	chr7	89802140	89802165	+	1.0	0.0
chr7+	chr7	89909130	89909155	+	0.0	9.0
chr7+	chr7	89953500	89953525	+	0.0	3.0
chr7+	chr7	90086080	90086105	+	0.0	3.0
chr7+	chr7	90094280	90094305	+	5.0	0.0
chr7+	chr7	90180220	90180245	+	1.0	0.0
chr7+	chr7	90460060	90460085	+	0.0	1.0
chr7+	chr7	90788970	90788995	+	4.0	0.0
chr7+	chr7	90845940	90845965	+	1.0	0.0
chr7+	chr7	90884070	90884095	+	1.0	0.0
